nutrient,sex,age,year,Reg_Prov,x,y
Vitamin D,Male,1-3 years,2015,Canada excluding territories,14.9750500952504,0.006436383699259
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.0142868406147,0.006270409223503
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.0535235859791,0.006104574343377
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.0927603313435,0.005938922136236
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.1319970767079,0.005773486213404
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.1712338220723,0.005608565267295
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.2104705674366,0.005444170544429
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.249707312801,0.005280304325166
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.2889440581654,0.005117237241247
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.3281808035298,0.004955273963465
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.3674175488941,0.004794208606047
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.4066542942585,0.004634099928278
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.4458910396229,0.004475905544849
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.4851277849873,0.004319011044249
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.5243645303517,0.004163467761264
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.563601275716,0.004010050916907
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.6028380210804,0.003858752515473
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.6420747664448,0.003709210577364
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.6813115118092,0.003561775022219
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.7205482571736,0.003417467536043
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.7597850025379,0.003275296084212
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.7990217479023,0.003135305069176
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.8382584932667,0.002998955425254
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.8774952386311,0.002865388589238
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.9167319839954,0.002734322234013
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.9559687293598,0.002606574424889
Vitamin D,Male,1-3 years,2015,Canada excluding territories,15.9952054747242,0.002482645054311
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.0344422200886,0.002361465396357
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.073678965453,0.002243072757664
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.1129157108173,0.002129562626678
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.1521524561817,0.002018968993471
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.1913892015461,0.001911304583911
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.2306259469105,0.001807875883492
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.2698626922749,0.001708280618839
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.3090994376392,0.001611679103643
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.3483361830036,0.001518507520662
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.387572928368,0.001430031433197
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.4268096737324,0.001344528185512
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.4660464190967,0.001261989303037
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.5052831644611,0.00118405749354
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.5445199098255,0.001109417703854
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.5837566551899,0.001037631966502
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.6229934005543,0.000969465392438
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.6622301459186,0.0009052171338
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.701466891283,0.000843649489204
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.7407036366474,0.000784737849992
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.7799403820118,0.000730210067294
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.8191771273762,0.000678146319625
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.8584138727405,0.000628510384642
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.8976506181049,0.000582224053525
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.9368873634693,0.000538820579419
Vitamin D,Male,1-3 years,2015,Canada excluding territories,16.9761241088337,0.00049758733148
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.015360854198,0.000458768343484
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.0545975995624,0.000423102020145
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.0938343449268,0.000389334021988
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.1330710902912,0.000357429996172
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.1723078356556,0.000328284087278
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.2115445810199,0.000301024534264
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.2507813263843,0.000275357375578
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.2900180717487,0.000251642392311
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.3292548171131,0.000229953679436
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.3684915624775,0.000209597851165
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.4077283078418,0.000190543309578
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.4469650532062,0.000173528707273
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.4862017985706,0.000157616441253
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.525438543935,0.000142769781464
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.5646752892993,0.000129338695416
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.6039120346637,0.000117079691273
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.6431487800281,0.000105676410875
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.6823855253925,9.52016622168659E-05
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.7216222707569,8.5894913873814E-05
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.7608590161212,7.7262038766742E-05
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.8000957614856,6.92823727921199E-05
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.83933250685,6.22297956091777E-05
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.8785692522144,5.57888192649957E-05
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.9178059975788,4.98520976453858E-05
Vitamin D,Male,1-3 years,2015,Canada excluding territories,17.9570427429431,4.45155052125758E-05
